t,x,y,z,qx,qy,qz,qw,u_x,u_y,u_z,delta_x,delta_y,delta_z,flag,k_ctrl,x_rel,y_rel,z_rel,u_norm,p_rel_norm
0.026400000000023738,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.03520000000000323,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.03880000000000905,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.04220000000000823,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.04560000000000741,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.05559999999999832,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.06020000000000891,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.06020000000000891,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.06900000000001683,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
0.07240000000001601,0.24918074965476988,0.09741163247462828,0.43031475043296813,0.0,0.0,0.0,1.0,-0.0038918399810791014,0.09757451629638672,0.005249382019042969,-97.57451629638672,5.249382019042969,3.8918399810791016,0.0,,0.0,0.0,0.0,0.09779309106728357,0.0
